lead_id,source,industry,company_size,website_visits,pages_viewed,demo_requested,email_opens,days_since_signup,sales_touchpoints,converted
4566,Referral,Healthcare,SMB,3,7,0,2,22,1,0
4567,Outbound,Retail,Mid-Market,5,2,0,3,35,1,0
4568,Referral,Finance,Enterprise,4,4,0,4,44,3,0
4569,Referral,Healthcare,Enterprise,2,4,0,5,58,1,1
4570,Referral,Finance,Mid-Market,7,8,0,3,14,7,1
4571,Paid Search,Retail,Enterprise,2,9,1,3,4,2,0
4572,Organic,Manufacturing,SMB,3,6,0,4,28,2,0
4573,Paid Search,Healthcare,SMB,3,4,0,4,59,4,0
4574,Referral,SaaS,SMB,2,7,0,7,41,2,1
4575,Referral,Finance,Mid-Market,4,3,0,3,10,2,0
4576,Referral,SaaS,Mid-Market,4,1,0,7,31,5,0
4577,Webinar,Finance,Mid-Market,4,6,0,5,21,5,1
4578,Outbound,SaaS,SMB,8,4,0,2,15,2,0
4579,Outbound,Finance,SMB,5,3,0,6,4,1,1
4580,Paid Search,SaaS,SMB,4,6,0,1,26,2,0
4581,Paid Search,Retail,Mid-Market,3,10,0,3,23,0,0
4582,Outbound,Healthcare,SMB,4,4,1,3,6,4,1
4583,Outbound,Healthcare,SMB,4,12,0,4,57,3,1
4584,Paid Search,SaaS,SMB,3,9,0,4,27,4,1
4585,Paid Search,SaaS,SMB,4,6,0,5,57,1,1
4586,Referral,Finance,SMB,1,12,0,1,15,2,0
4587,Referral,Retail,Mid-Market,0,5,0,4,44,0,0
4588,Outbound,Retail,Enterprise,3,6,0,3,39,2,0
4589,Organic,Finance,SMB,6,6,0,3,57,2,1
4590,Paid Search,Retail,SMB,5,4,0,4,2,3,0
4591,Paid Search,Manufacturing,Enterprise,6,9,0,1,45,2,1
4592,Referral,Finance,Mid-Market,2,2,0,0,39,0,1
4593,Paid Search,Manufacturing,Enterprise,5,7,1,3,33,5,1
4594,Organic,Healthcare,SMB,4,3,0,3,38,1,1
4595,Paid Search,Manufacturing,Mid-Market,4,6,0,3,47,2,0
4596,Paid Search,SaaS,Mid-Market,1,6,0,0,32,1,0
4597,Outbound,Manufacturing,SMB,3,7,0,3,19,3,1
4598,Paid Search,SaaS,SMB,4,8,0,6,3,2,1
4599,Outbound,SaaS,Mid-Market,0,7,0,5,7,1,0
4600,Paid Search,Finance,Mid-Market,3,7,1,1,41,5,0
4601,Webinar,Manufacturing,Mid-Market,6,5,0,4,32,2,0
4602,Paid Search,Healthcare,Mid-Market,8,7,0,5,3,4,0
4603,Outbound,SaaS,Enterprise,3,5,0,2,31,0,0
4604,Organic,Healthcare,Enterprise,4,5,0,0,14,1,0
4605,Outbound,Finance,Mid-Market,5,7,0,5,32,2,0
4606,Paid Search,Retail,Mid-Market,3,3,0,5,59,1,0
4607,Referral,SaaS,SMB,1,9,0,3,49,4,1
4608,Outbound,Retail,Enterprise,5,4,0,2,59,4,1
4609,Webinar,Finance,Mid-Market,4,4,0,3,36,2,0
4610,Referral,Retail,Enterprise,2,1,1,3,42,1,0
4611,Referral,Finance,Mid-Market,3,10,1,3,33,2,1
4612,Referral,Healthcare,Mid-Market,5,7,0,5,50,4,1
4613,Outbound,Retail,Mid-Market,6,5,0,1,27,2,0
4614,Paid Search,Finance,SMB,5,9,0,2,39,0,1
4615,Organic,Manufacturing,SMB,4,8,0,3,19,2,1
4616,Paid Search,SaaS,SMB,6,5,1,2,5,1,0
4617,Referral,Retail,Enterprise,5,4,0,7,9,2,1
4618,Organic,SaaS,Mid-Market,3,5,0,8,45,2,1
4619,Organic,Retail,Mid-Market,1,5,0,1,6,2,0
4620,Paid Search,Retail,Enterprise,2,3,0,3,27,3,0
4621,Webinar,Manufacturing,SMB,4,4,0,3,43,0,0
4622,Webinar,Healthcare,SMB,6,3,0,5,1,0,0
4623,Outbound,Finance,SMB,5,8,0,2,45,2,0
4624,Paid Search,Healthcare,Mid-Market,6,8,0,5,52,0,0
4625,Webinar,Retail,SMB,7,11,0,3,8,3,1
4626,Paid Search,Finance,SMB,4,5,0,7,21,1,0
4627,Outbound,Manufacturing,SMB,7,9,0,5,49,2,1
4628,Organic,Manufacturing,Enterprise,3,7,0,0,1,1,0
4629,Outbound,Retail,Enterprise,7,3,0,3,52,1,1
4630,Organic,Finance,Mid-Market,4,7,0,2,55,0,1
4631,Paid Search,Manufacturing,Mid-Market,3,8,1,2,1,1,0
4632,Paid Search,Finance,SMB,1,8,0,4,33,5,0
4633,Organic,Finance,SMB,4,4,0,3,39,1,0
4634,Paid Search,Healthcare,Enterprise,5,6,0,5,57,3,0
4635,Referral,Finance,SMB,2,5,0,2,5,3,0
4636,Paid Search,Healthcare,Mid-Market,4,9,0,1,28,3,0
4637,Referral,Manufacturing,SMB,3,5,0,4,29,2,0
4638,Referral,Manufacturing,SMB,5,8,0,1,22,1,0
4639,Paid Search,SaaS,Enterprise,7,5,0,2,13,5,1
4640,Webinar,Finance,SMB,1,7,0,2,42,2,0
4641,Organic,Retail,SMB,5,6,1,3,9,1,0
4642,Paid Search,Finance,Enterprise,1,3,0,0,59,2,0
4643,Outbound,Finance,SMB,4,6,0,2,58,0,1
4644,Referral,Healthcare,Mid-Market,2,8,1,2,22,5,1
4645,Referral,SaaS,Enterprise,3,7,0,5,4,0,1
4646,Paid Search,Retail,SMB,3,6,0,4,40,2,0
4647,Paid Search,Manufacturing,Mid-Market,4,5,0,2,7,2,0
4648,Referral,Manufacturing,SMB,7,3,0,5,35,2,1
4649,Webinar,Retail,Mid-Market,5,4,0,3,49,0,1
4650,Outbound,Healthcare,Enterprise,3,6,0,1,12,1,0
4651,Webinar,SaaS,SMB,6,4,1,3,23,2,0
4652,Organic,Manufacturing,Mid-Market,5,8,0,2,33,2,0
4653,Referral,Healthcare,SMB,1,8,0,4,36,0,0
4654,Referral,Retail,SMB,4,7,0,0,31,1,0
4655,Paid Search,Retail,SMB,4,12,0,4,57,3,1
4656,Paid Search,Healthcare,SMB,3,7,1,2,25,1,1
4657,Referral,Retail,SMB,3,8,0,5,37,1,0
4658,Paid Search,Finance,Mid-Market,3,7,0,2,16,1,0
4659,Outbound,Finance,Mid-Market,2,6,0,0,45,3,0
4660,Referral,Healthcare,SMB,8,7,0,1,49,2,0
4661,Referral,Finance,SMB,0,6,0,3,37,2,1
4662,Organic,Finance,SMB,8,6,1,4,6,0,1
4663,Organic,Finance,SMB,5,4,0,6,25,0,0
4664,Webinar,Retail,Mid-Market,13,6,0,4,53,1,0
4665,Paid Search,Manufacturing,SMB,6,4,0,3,27,1,0
4666,Organic,Healthcare,SMB,5,6,0,5,54,4,0
4667,Outbound,Finance,Mid-Market,3,4,0,1,59,1,0
4668,Paid Search,Manufacturing,Mid-Market,3,4,0,4,17,1,0
4669,Webinar,SaaS,Mid-Market,6,4,1,7,45,3,1
4670,Webinar,SaaS,SMB,3,7,0,4,57,1,0
4671,Organic,Manufacturing,Mid-Market,1,5,0,2,23,1,0
4672,Referral,Retail,Enterprise,2,5,0,0,29,1,0
4673,Paid Search,Finance,SMB,6,8,0,6,24,3,0
4674,Organic,Healthcare,Enterprise,4,5,0,2,45,3,1
4675,Organic,SaaS,SMB,8,3,0,2,1,4,0
4676,Outbound,Healthcare,SMB,7,8,1,2,35,2,1
4677,Referral,Healthcare,Mid-Market,2,6,0,3,36,3,0
4678,Paid Search,Finance,SMB,10,9,0,4,14,4,1
4679,Paid Search,Finance,SMB,7,7,0,4,8,2,0
4680,Webinar,Healthcare,Mid-Market,3,7,1,3,24,3,1
4681,Paid Search,Retail,SMB,3,7,0,0,14,4,0
4682,Paid Search,SaaS,SMB,3,5,0,2,25,2,0
4683,Paid Search,Retail,SMB,3,6,0,1,17,1,0
4684,Webinar,Manufacturing,SMB,0,5,0,4,23,2,0
4685,Referral,Manufacturing,Enterprise,3,16,0,0,12,1,1
4686,Webinar,Retail,Mid-Market,5,4,0,1,4,1,0
4687,Webinar,SaaS,Mid-Market,5,6,0,0,28,7,0
4688,Referral,Healthcare,SMB,8,5,0,2,19,4,0
4689,Referral,Finance,Enterprise,5,3,0,2,51,2,1
4690,Organic,Finance,Enterprise,2,8,0,0,16,4,0
4691,Organic,Retail,SMB,1,7,0,3,43,1,1
4692,Referral,Retail,Mid-Market,7,6,0,2,25,3,0
4693,Organic,Manufacturing,SMB,3,7,1,6,47,1,0
4694,Webinar,Healthcare,Mid-Market,6,7,0,1,4,4,0
4695,Outbound,SaaS,Mid-Market,6,8,1,6,32,3,1
4696,Referral,Finance,Enterprise,6,14,0,2,34,0,0
4697,Referral,Retail,SMB,2,12,0,3,47,3,0
4698,Outbound,Finance,Enterprise,4,6,0,6,51,2,0
4699,Paid Search,Finance,SMB,1,10,0,2,8,8,0
4700,Webinar,Healthcare,Enterprise,5,7,1,1,29,2,1
4701,Referral,Finance,SMB,5,7,0,3,24,2,0
4702,Outbound,Retail,Mid-Market,6,12,0,5,17,0,1
4703,Webinar,SaaS,Mid-Market,6,9,1,5,46,0,0
4704,Paid Search,Finance,SMB,6,4,0,2,58,6,1
4705,Organic,Finance,SMB,2,7,0,1,12,4,0
4706,Organic,SaaS,Enterprise,3,3,1,5,37,0,0
4707,Organic,SaaS,Enterprise,3,4,0,4,9,3,0
4708,Webinar,Finance,Enterprise,2,8,1,4,34,3,1
4709,Paid Search,Finance,Mid-Market,6,8,0,2,4,3,0
4710,Referral,Manufacturing,SMB,3,8,0,1,20,2,1
4711,Referral,SaaS,SMB,1,5,0,2,54,3,1
4712,Webinar,Healthcare,SMB,3,9,0,2,8,3,0
4713,Paid Search,Manufacturing,Mid-Market,10,4,0,5,55,3,1
4714,Webinar,Finance,Mid-Market,4,7,0,3,6,2,0
4715,Outbound,SaaS,Mid-Market,1,5,0,4,45,2,1
4716,Paid Search,Finance,Mid-Market,2,9,0,2,59,1,1
4717,Webinar,SaaS,Enterprise,3,4,0,4,52,3,0
4718,Webinar,SaaS,Mid-Market,3,7,0,6,55,5,1
4719,Outbound,Healthcare,SMB,6,4,0,3,16,4,0
4720,Outbound,Manufacturing,SMB,4,4,0,7,23,5,1
4721,Paid Search,Finance,SMB,4,4,1,5,5,3,1
4722,Organic,SaaS,Enterprise,3,6,0,1,52,3,0
4723,Organic,Retail,SMB,2,6,1,3,53,2,0
4724,Organic,Finance,Mid-Market,3,4,0,2,28,3,0
4725,Referral,Finance,Mid-Market,5,9,1,3,29,2,0
4726,Outbound,SaaS,Mid-Market,2,5,1,3,20,4,0
4727,Outbound,Retail,Enterprise,3,5,0,5,46,1,1
4728,Paid Search,Healthcare,Mid-Market,4,7,0,3,3,2,1
4729,Referral,Retail,Enterprise,6,8,0,2,13,0,0
4730,Organic,Finance,Enterprise,7,5,0,1,16,1,0
4731,Paid Search,Retail,SMB,1,5,0,5,39,1,0
4732,Organic,SaaS,Enterprise,2,5,1,3,43,1,1
4733,Paid Search,Healthcare,Mid-Market,6,8,0,6,21,5,1
4734,Outbound,Healthcare,Mid-Market,1,5,0,2,20,2,0
4735,Webinar,Finance,Enterprise,1,7,1,3,40,3,1
4736,Outbound,Manufacturing,SMB,2,5,0,4,16,2,0
4737,Referral,Finance,SMB,3,4,0,4,48,3,1
4738,Organic,Manufacturing,Enterprise,9,8,1,5,41,1,0
4739,Webinar,SaaS,SMB,5,10,0,2,8,1,0
4740,Outbound,Healthcare,SMB,2,3,0,2,2,3,1
4741,Paid Search,Healthcare,SMB,5,2,1,3,1,0,0
4742,Organic,Retail,Mid-Market,2,6,1,4,25,4,0
4743,Organic,Healthcare,Mid-Market,4,8,0,2,36,2,0
4744,Referral,SaaS,SMB,1,6,0,5,31,1,0
4745,Paid Search,Manufacturing,Mid-Market,3,4,0,3,47,4,1
4746,Webinar,Retail,Mid-Market,7,7,0,3,15,0,0
4747,Outbound,Manufacturing,Mid-Market,2,6,0,3,39,1,1
4748,Outbound,Finance,SMB,7,12,0,7,9,4,1
4749,Webinar,SaaS,Enterprise,6,9,0,1,21,3,0
4750,Paid Search,Finance,SMB,1,5,0,2,35,1,0
4751,Webinar,Retail,SMB,3,4,1,6,17,1,1
4752,Outbound,Manufacturing,Mid-Market,5,9,0,4,1,4,1
4753,Organic,Finance,Enterprise,5,8,0,1,1,4,0
4754,Outbound,Retail,Mid-Market,2,6,0,1,51,1,0
4755,Organic,SaaS,Enterprise,7,5,1,2,10,2,1
4756,Organic,SaaS,SMB,1,5,1,3,50,2,1
4757,Organic,SaaS,SMB,4,4,0,0,29,1,0
4758,Outbound,Manufacturing,Mid-Market,3,5,0,2,5,1,0
4759,Paid Search,Manufacturing,SMB,12,5,0,3,12,1,0
4760,Outbound,Retail,Mid-Market,4,3,0,5,59,3,0
4761,Referral,Retail,SMB,5,5,0,6,55,4,0
4762,Referral,Retail,Mid-Market,6,4,0,4,47,2,1
4763,Webinar,Retail,Enterprise,5,4,0,0,26,2,0
4764,Referral,SaaS,SMB,3,8,0,2,13,3,1
4765,Paid Search,Healthcare,SMB,1,5,0,3,33,4,1
4766,Referral,SaaS,Mid-Market,4,11,0,5,49,1,1
4767,Paid Search,Healthcare,SMB,3,6,0,1,17,1,0
4768,Outbound,Retail,SMB,2,12,1,1,21,0,0
4769,Paid Search,Healthcare,Mid-Market,1,2,1,3,3,1,0
4770,Paid Search,SaaS,Mid-Market,4,7,1,4,45,1,0
4771,Paid Search,Retail,Enterprise,0,7,0,3,21,1,1
4772,Organic,SaaS,Enterprise,4,9,0,3,22,0,1
4773,Organic,Healthcare,SMB,5,6,1,1,20,4,1
4774,Organic,Retail,SMB,5,6,0,0,22,0,0
4775,Outbound,Manufacturing,Mid-Market,3,9,1,2,48,2,1
4776,Webinar,Healthcare,Mid-Market,6,11,0,4,31,2,1
4777,Paid Search,Finance,Mid-Market,6,9,0,0,25,2,0
4778,Organic,Finance,Mid-Market,1,6,0,5,37,1,0
4779,Organic,Healthcare,Mid-Market,2,4,0,8,46,0,0
4780,Webinar,Manufacturing,SMB,5,3,0,1,51,1,0
4781,Outbound,Manufacturing,SMB,2,7,0,5,51,4,0
4782,Paid Search,Retail,SMB,4,4,0,2,34,2,0
4783,Organic,SaaS,SMB,9,9,0,2,49,1,0
4784,Referral,Finance,Mid-Market,3,5,0,2,46,1,0
4785,Organic,Manufacturing,SMB,5,2,0,1,41,3,1
4786,Webinar,Retail,SMB,2,5,0,3,57,3,0
4787,Organic,Healthcare,Mid-Market,6,9,0,4,48,4,0
4788,Organic,Healthcare,Enterprise,3,10,0,4,24,1,1
4789,Webinar,Healthcare,SMB,7,7,0,4,60,1,0
4790,Webinar,Healthcare,SMB,1,10,0,2,38,2,0
4791,Paid Search,Healthcare,Mid-Market,6,7,0,3,29,0,0
4792,Outbound,Retail,SMB,3,5,0,0,13,2,0
4793,Organic,Retail,Mid-Market,6,6,1,4,39,2,1
4794,Webinar,Retail,SMB,8,7,1,1,15,2,0
4795,Outbound,Healthcare,Enterprise,4,5,0,2,6,1,0
4796,Organic,Manufacturing,SMB,4,8,0,1,3,0,1
4797,Outbound,Manufacturing,SMB,9,7,0,4,11,2,1
4798,Organic,Retail,Enterprise,3,8,1,4,58,2,1
4799,Paid Search,Healthcare,SMB,5,7,0,3,53,1,0
4800,Paid Search,Finance,Enterprise,5,5,0,5,60,1,1
4801,Paid Search,Manufacturing,Enterprise,7,6,0,2,10,3,0
4802,Organic,Finance,Mid-Market,7,3,0,1,54,1,0
4803,Organic,Manufacturing,SMB,2,5,0,3,22,1,0
4804,Organic,SaaS,SMB,3,9,1,3,44,1,0
4805,Webinar,Manufacturing,Enterprise,7,11,0,3,24,0,1
4806,Webinar,SaaS,SMB,1,3,0,1,16,3,0
4807,Paid Search,Finance,SMB,4,1,0,5,6,4,0
4808,Referral,Healthcare,SMB,4,5,0,2,39,1,0
4809,Paid Search,SaaS,Mid-Market,3,1,1,2,22,0,0
4810,Webinar,Healthcare,Mid-Market,4,6,0,2,44,0,0
4811,Webinar,Healthcare,SMB,7,4,0,3,50,0,0
4812,Outbound,Finance,SMB,4,4,1,3,28,4,1
4813,Paid Search,Manufacturing,SMB,9,6,0,5,2,2,0
4814,Paid Search,Manufacturing,Mid-Market,0,6,0,3,56,2,0
4815,Paid Search,Finance,Mid-Market,7,2,0,1,1,1,0
4816,Paid Search,Finance,SMB,2,7,1,3,38,2,1
4817,Webinar,Finance,SMB,3,8,0,4,50,2,0
4818,Outbound,SaaS,Enterprise,2,10,0,3,7,4,0
4819,Organic,SaaS,Enterprise,10,6,1,3,52,1,1
4820,Organic,Finance,Enterprise,4,7,0,0,53,0,0
4821,Webinar,Healthcare,Mid-Market,4,4,0,0,55,1,0
4822,Referral,Retail,SMB,5,4,0,3,21,2,0
4823,Paid Search,Retail,Enterprise,4,7,1,4,27,3,0
4824,Referral,Manufacturing,SMB,1,5,0,2,55,1,0
4825,Organic,SaaS,Mid-Market,7,11,0,0,5,2,1
4826,Referral,Finance,SMB,5,5,0,2,36,0,0
4827,Referral,SaaS,SMB,1,8,0,9,17,1,0
4828,Paid Search,SaaS,Mid-Market,4,5,0,1,5,2,0
4829,Referral,Finance,SMB,6,3,0,3,32,5,0
4830,Referral,SaaS,Mid-Market,4,5,0,5,57,1,1
4831,Outbound,Finance,Mid-Market,2,8,0,1,45,1,0
4832,Organic,Healthcare,Mid-Market,4,4,0,1,20,2,0
4833,Outbound,Manufacturing,SMB,3,10,0,0,37,4,0
4834,Organic,Manufacturing,SMB,1,5,0,4,5,1,1
4835,Outbound,Manufacturing,SMB,2,8,0,3,17,3,0
4836,Organic,Retail,Enterprise,3,7,0,5,6,4,0
4837,Referral,Healthcare,SMB,10,5,0,2,10,5,1
4838,Referral,Healthcare,Enterprise,2,4,0,6,25,1,0
4839,Referral,Manufacturing,Mid-Market,2,6,0,1,44,0,0
4840,Organic,SaaS,Enterprise,6,8,1,5,41,0,0
4841,Outbound,Finance,Mid-Market,2,7,0,3,49,2,1
4842,Referral,Manufacturing,SMB,2,7,0,3,22,2,0
4843,Paid Search,Manufacturing,SMB,3,5,0,4,18,2,0
4844,Outbound,Finance,SMB,7,3,1,2,48,2,0
4845,Webinar,Finance,Enterprise,8,9,0,6,40,1,1
4846,Organic,Healthcare,SMB,5,13,0,4,34,3,1
4847,Webinar,Finance,SMB,2,7,1,3,27,2,1
4848,Organic,Retail,SMB,2,7,0,3,46,5,1
4849,Paid Search,SaaS,Mid-Market,3,6,0,1,19,4,0
4850,Referral,Finance,Mid-Market,5,6,1,2,37,1,0
4851,Paid Search,Manufacturing,Mid-Market,9,9,0,1,51,1,0
4852,Organic,Finance,SMB,7,8,0,3,44,2,1
4853,Referral,Healthcare,Mid-Market,5,6,0,4,41,1,0
4854,Organic,Finance,Mid-Market,1,9,0,3,42,1,0
4855,Outbound,Retail,Mid-Market,4,4,0,4,4,2,1
4856,Organic,SaaS,Mid-Market,8,2,1,2,55,2,0
4857,Paid Search,SaaS,SMB,5,3,0,7,13,1,1
4858,Referral,SaaS,SMB,3,9,1,0,33,5,1
4859,Paid Search,Manufacturing,Enterprise,5,8,0,3,55,1,1
4860,Outbound,Healthcare,SMB,3,9,0,6,13,2,0
4861,Paid Search,SaaS,SMB,6,2,0,2,30,2,0
4862,Organic,Manufacturing,Mid-Market,5,4,0,3,49,1,0
4863,Webinar,Finance,SMB,1,5,0,4,14,1,0
4864,Paid Search,Retail,SMB,4,5,0,7,25,4,0
4865,Paid Search,Manufacturing,Mid-Market,3,5,1,5,31,1,1
4866,Outbound,Manufacturing,SMB,4,1,0,2,13,3,0
4867,Referral,Manufacturing,Mid-Market,6,5,0,4,56,3,1
4868,Paid Search,Retail,SMB,5,5,0,1,17,0,1
4869,Paid Search,Healthcare,SMB,6,5,0,2,21,4,0
4870,Paid Search,Retail,Mid-Market,3,4,1,4,32,2,0
4871,Paid Search,SaaS,Mid-Market,6,4,0,1,57,1,0
4872,Organic,Healthcare,SMB,5,7,0,3,49,0,0
4873,Organic,Retail,SMB,4,8,0,4,34,3,0
4874,Organic,Finance,Enterprise,3,6,0,3,31,4,0
4875,Organic,SaaS,Mid-Market,3,10,0,1,29,1,0
4876,Organic,Retail,Enterprise,5,6,1,2,20,3,1
4877,Paid Search,Manufacturing,SMB,2,9,0,2,12,1,0
4878,Paid Search,Healthcare,Mid-Market,9,6,0,3,43,3,1
4879,Outbound,Retail,Enterprise,2,4,0,7,58,2,0
4880,Referral,SaaS,Mid-Market,3,8,0,1,29,3,1
4881,Organic,Manufacturing,SMB,6,1,0,3,41,3,1
4882,Outbound,Healthcare,Mid-Market,4,7,0,3,59,1,0
4883,Paid Search,Finance,SMB,4,4,0,2,46,3,0
4884,Paid Search,Finance,SMB,5,5,0,2,38,1,0
4885,Organic,SaaS,Mid-Market,4,8,0,1,58,3,1
4886,Paid Search,SaaS,SMB,4,8,0,0,15,0,0
4887,Paid Search,SaaS,SMB,4,6,0,3,8,2,0
4888,Paid Search,Finance,SMB,3,6,0,2,5,0,0
4889,Organic,SaaS,Mid-Market,9,4,0,1,10,2,0
4890,Paid Search,Retail,Enterprise,4,6,0,1,41,1,0
4891,Webinar,Retail,Enterprise,3,7,0,2,20,2,0
4892,Paid Search,Finance,SMB,4,4,0,2,43,1,0
4893,Organic,SaaS,Mid-Market,2,2,0,1,47,1,0
4894,Organic,Healthcare,Enterprise,2,4,1,1,5,2,0
4895,Referral,Manufacturing,Mid-Market,1,4,0,4,13,3,0
4896,Referral,Retail,Mid-Market,2,9,0,6,60,2,0
4897,Paid Search,Retail,SMB,4,10,0,4,1,3,1
4898,Organic,Healthcare,Enterprise,7,7,0,2,41,1,1
4899,Paid Search,Healthcare,SMB,2,6,0,3,30,0,0
4900,Organic,Manufacturing,Mid-Market,7,7,1,4,29,2,0
4901,Referral,Healthcare,Mid-Market,7,8,1,4,8,2,1
4902,Paid Search,Manufacturing,SMB,3,6,0,4,42,4,1
4903,Referral,Manufacturing,SMB,5,6,0,1,18,0,0
4904,Paid Search,SaaS,SMB,3,6,1,2,23,1,0
4905,Outbound,Manufacturing,Enterprise,7,6,0,2,36,1,0
4906,Organic,Manufacturing,Mid-Market,5,8,0,2,25,3,0
4907,Webinar,Finance,SMB,5,6,0,1,10,3,0
4908,Referral,Manufacturing,Enterprise,4,7,1,1,38,2,0
4909,Referral,Finance,Mid-Market,4,3,0,2,51,6,0
4910,Webinar,SaaS,Mid-Market,5,5,0,4,2,3,0
4911,Webinar,Retail,Enterprise,6,3,0,1,23,2,0
4912,Paid Search,SaaS,SMB,7,4,0,6,37,2,0
4913,Webinar,SaaS,SMB,9,4,1,2,8,2,0
4914,Organic,Finance,Enterprise,3,5,0,1,1,2,0
4915,Webinar,Retail,SMB,3,8,1,2,52,3,1
4916,Paid Search,Healthcare,Mid-Market,4,5,0,2,50,1,0
4917,Outbound,SaaS,SMB,2,4,0,3,28,0,0
4918,Outbound,SaaS,Mid-Market,6,9,0,2,12,1,0
4919,Organic,Finance,Enterprise,5,5,0,1,47,2,0
4920,Paid Search,SaaS,Mid-Market,8,4,0,5,51,1,0
4921,Organic,SaaS,Mid-Market,4,3,0,4,55,5,0
4922,Paid Search,Healthcare,Enterprise,11,9,0,2,52,3,1
4923,Paid Search,Healthcare,Enterprise,1,6,0,0,57,1,0
4924,Paid Search,Finance,SMB,2,3,0,5,14,3,0
4925,Paid Search,Retail,Mid-Market,4,11,1,0,5,2,1
4926,Referral,Healthcare,SMB,2,7,1,2,60,2,1
4927,Referral,Retail,SMB,3,8,1,1,28,1,1
4928,Referral,SaaS,SMB,0,7,0,5,47,2,0
4929,Organic,Healthcare,SMB,2,7,0,1,33,6,0
4930,Paid Search,Manufacturing,SMB,1,2,0,0,56,1,0
4931,Organic,Healthcare,Mid-Market,6,6,0,3,25,4,1
4932,Webinar,Healthcare,Mid-Market,5,6,0,4,18,0,0
4933,Referral,Finance,Mid-Market,2,7,0,2,41,2,1
4934,Referral,Finance,SMB,2,4,0,4,18,1,0
4935,Organic,Manufacturing,SMB,0,2,0,4,42,2,0
4936,Paid Search,Manufacturing,Enterprise,4,4,0,1,49,0,0
4937,Referral,Healthcare,SMB,5,7,0,2,33,2,1
4938,Outbound,Finance,Enterprise,1,7,0,4,60,2,0
4939,Organic,SaaS,Mid-Market,5,5,0,3,43,1,1
4940,Organic,Finance,SMB,6,5,0,4,23,5,1
4941,Referral,Manufacturing,SMB,1,5,0,2,22,2,0
4942,Outbound,Healthcare,Enterprise,6,6,0,2,11,3,0
4943,Paid Search,Finance,Mid-Market,1,6,0,7,2,0,0
4944,Organic,SaaS,SMB,3,3,0,6,4,1,0
4945,Organic,Retail,Mid-Market,3,4,0,3,15,0,0
4946,Referral,Finance,Mid-Market,3,3,0,3,20,1,0
4947,Paid Search,Retail,Mid-Market,4,6,0,3,59,3,0
4948,Webinar,Finance,Mid-Market,2,10,0,3,9,2,0
4949,Webinar,SaaS,Mid-Market,5,3,0,3,41,4,0
4950,Paid Search,SaaS,SMB,3,4,0,2,24,1,0
4951,Outbound,Retail,Mid-Market,2,8,0,2,12,4,0
4952,Referral,Healthcare,Enterprise,1,7,0,4,52,2,1
4953,Paid Search,SaaS,Mid-Market,2,4,0,3,44,4,0
4954,Webinar,Retail,Mid-Market,3,8,1,4,38,0,1
4955,Paid Search,Healthcare,Mid-Market,4,7,0,1,34,5,0
4956,Paid Search,Retail,Mid-Market,3,7,0,6,56,3,0
4957,Paid Search,Retail,SMB,2,6,0,3,59,0,0
4958,Paid Search,SaaS,Mid-Market,5,2,0,4,3,0,0
4959,Paid Search,SaaS,Enterprise,5,10,0,4,60,2,0
4960,Outbound,Manufacturing,Enterprise,6,5,0,4,35,1,0
4961,Paid Search,Manufacturing,SMB,6,3,0,1,58,1,1
4962,Organic,SaaS,SMB,8,7,0,6,36,5,1
4963,Webinar,SaaS,SMB,4,3,1,3,11,1,1
4964,Outbound,Manufacturing,Enterprise,5,9,0,2,8,0,1
4965,Referral,Manufacturing,SMB,4,7,1,5,29,0,1
4966,Webinar,Finance,Enterprise,4,3,0,5,43,5,0
4967,Paid Search,Healthcare,Enterprise,6,4,0,2,53,2,0
4968,Webinar,Manufacturing,SMB,4,6,0,2,11,2,0
4969,Outbound,Retail,Mid-Market,3,10,0,5,2,0,0
4970,Webinar,Manufacturing,SMB,1,7,0,7,53,1,1
4971,Organic,Finance,SMB,4,6,0,3,19,2,0
4972,Paid Search,Retail,SMB,3,4,0,2,31,2,0
4973,Webinar,Finance,Mid-Market,7,3,1,3,18,0,1
4974,Referral,Healthcare,SMB,3,5,1,3,59,2,1
4975,Referral,Healthcare,Mid-Market,3,8,0,3,8,1,1
4976,Outbound,SaaS,Mid-Market,6,7,0,6,26,1,0
4977,Webinar,SaaS,Mid-Market,2,4,0,3,4,2,1
4978,Referral,Healthcare,Mid-Market,3,6,0,3,51,1,0
4979,Referral,Retail,Enterprise,3,6,0,0,25,3,0
4980,Webinar,SaaS,SMB,2,5,0,1,45,8,0
4981,Organic,Finance,Mid-Market,4,6,0,2,53,3,0
4982,Webinar,SaaS,SMB,3,8,1,4,29,6,1
4983,Paid Search,Finance,SMB,7,6,0,3,3,0,0
4984,Organic,Manufacturing,Mid-Market,2,4,0,3,60,4,0
4985,Organic,SaaS,SMB,4,3,1,1,54,2,0
4986,Organic,Manufacturing,SMB,5,3,1,2,34,1,0
4987,Outbound,Retail,Mid-Market,4,7,0,3,25,2,0
4988,Webinar,SaaS,Enterprise,10,13,0,2,9,1,1
4989,Outbound,Manufacturing,SMB,4,4,1,5,41,0,0
4990,Referral,Healthcare,Enterprise,7,6,0,5,59,5,0
4991,Webinar,Retail,SMB,3,3,0,0,40,1,1
4992,Paid Search,Finance,Mid-Market,1,4,0,3,18,2,0
4993,Outbound,Healthcare,Enterprise,4,8,0,3,47,3,0
4994,Referral,Manufacturing,Enterprise,1,7,0,5,28,2,1
